location_id,casualties,fatalities,year,position_id,day_bool,crashtype_id,dui_bool,drugs_bool
WHITE HILL,3,0,2017,Freeway,TRUE,Rear End,TRUE,FALSE
TORRENSVILLE,1,0,2017,Cross Road,FALSE,Right Turn,FALSE,FALSE
BOORS PLAIN,4,0,2017,Cross Road,TRUE,Right Angle,FALSE,FALSE
AGERY,2,0,2017,Not Divided,TRUE,Roll Over,FALSE,FALSE
OTTOWAY,4,0,2017,T-Junction,FALSE,Right Turn,FALSE,FALSE
BRIDGEWATER,2,0,2017,T-Junction,FALSE,Right Angle,TRUE,FALSE
MARINO,3,0,2017,Not Divided,FALSE,Hit Fixed Object,FALSE,FALSE
WEST HINDMARSH,1,0,2017,Cross Road,FALSE,Right Angle,TRUE,FALSE
WILLASTON,3,0,2017,Cross Road,FALSE,Head On,TRUE,FALSE
WOLSELEY,1,0,2017,T-Junction,TRUE,Hit Fixed Object,FALSE,TRUE
HOYLETON,1,0,2017,Not Divided,FALSE,Other,FALSE,FALSE
CALLANNA,1,0,2017,Not Divided,TRUE,Roll Over,FALSE,FALSE
KADINA,1,0,2017,Cross Road,FALSE,Right Angle,FALSE,FALSE
GEPPS CROSS,1,0,2017,T-Junction,TRUE,Right Turn,FALSE,FALSE
BURNSIDE,1,0,2017,T-Junction,FALSE,Hit Pedestrian,FALSE,FALSE
WILLIAMSTOWN,1,0,2017,Not Divided,TRUE,Hit Fixed Object,FALSE,TRUE
BACK VALLEY,1,0,2017,Not Divided,FALSE,Hit Fixed Object,TRUE,FALSE
SPALDING,1,0,2017,Not Divided,FALSE,Roll Over,FALSE,FALSE
WEST LAKES SHORE,1,0,2017,Not Divided,TRUE,Right Angle,FALSE,FALSE
BELTANA STATION,2,0,2017,Not Divided,TRUE,Rear End,FALSE,FALSE
ADELAIDE,1,0,2017,Cross Road,TRUE,Hit Fixed Object,FALSE,FALSE
OSBORNE,1,0,2017,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
WEST LAKES,1,0,2017,Divided Road,FALSE,Hit Fixed Object,TRUE,FALSE
ALBERTON,1,0,2017,T-Junction,TRUE,Hit Fixed Object,FALSE,FALSE
MUNNO PARA,3,0,2017,Cross Road,FALSE,Right Turn,FALSE,FALSE
DAW PARK,1,0,2017,Not Divided,TRUE,Hit Parked Vehicle,FALSE,FALSE
SEMAPHORE PARK,1,0,2017,T-Junction,FALSE,Right Angle,FALSE,FALSE
ADELAIDE,1,0,2017,Cross Road,TRUE,Hit Object on Road,FALSE,FALSE
FINDON,1,0,2017,T-Junction,TRUE,Hit Fixed Object,FALSE,FALSE
ASCOT PARK,1,0,2017,Not Divided,FALSE,Hit Parked Vehicle,FALSE,FALSE
NORWOOD,1,0,2017,Cross Road,TRUE,Hit Pedestrian,FALSE,FALSE
MILANG,1,0,2017,Not Divided,TRUE,Roll Over,FALSE,FALSE
GILBERTON,1,0,2017,Not Divided,FALSE,Rear End,FALSE,FALSE
REGENCY PARK,1,0,2017,Divided Road,TRUE,Hit Pedestrian,FALSE,FALSE
PARALOWIE,1,0,2017,T-Junction,TRUE,Rear End,FALSE,FALSE
O'HALLORAN HILL,1,0,2017,Divided Road,TRUE,Rear End,FALSE,FALSE
HAY FLAT,2,0,2017,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
ANDREWS FARM,1,0,2017,Not Divided,FALSE,Hit Fixed Object,FALSE,FALSE
RIDLEYTON,1,0,2017,Cross Road,FALSE,Right Turn,FALSE,FALSE
WIRREGA,1,0,2017,Not Divided,FALSE,Roll Over,FALSE,FALSE
MENINGIE,1,0,2017,Not Divided,FALSE,Hit Fixed Object,FALSE,FALSE
REYNELLA,1,0,2017,Not Divided,FALSE,Hit Fixed Object,FALSE,FALSE
LOBETHAL,1,0,2017,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
BUNDEY,1,0,2017,Not Divided,TRUE,Hit Animal,FALSE,FALSE
GLENGOWRIE,2,0,2017,Not Divided,FALSE,Hit Fixed Object,TRUE,FALSE
CUDLEE CREEK,1,0,2017,T-Junction,TRUE,Right Turn,FALSE,FALSE
WILLOW CREEK,1,0,2017,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
WELLAND,1,0,2017,Cross Road,TRUE,Right Turn,FALSE,FALSE
SOUTH PLYMPTON,1,0,2017,Cross Road,FALSE,Right Turn,FALSE,FALSE
PEAKE,1,0,2017,Not Divided,FALSE,Roll Over,TRUE,FALSE
MILLICENT,1,0,2017,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
INMAN VALLEY,1,0,2017,T-Junction,FALSE,Left Road - Out of Control,FALSE,FALSE
COCKBURN,1,0,2017,Not Divided,FALSE,Hit Animal,FALSE,FALSE
ULEYBURY,1,0,2017,Not Divided,FALSE,Roll Over,FALSE,FALSE
EYRE,2,0,2017,Cross Road,FALSE,Right Angle,FALSE,FALSE
BEACHPORT,1,0,2017,Not Divided,TRUE,Roll Over,FALSE,FALSE
ELIZABETH VALE,1,0,2017,Divided Road,TRUE,Rear End,FALSE,FALSE
CHERRY GARDENS,1,0,2017,Not Divided,TRUE,Roll Over,FALSE,FALSE
NORTH MOOLOOLOO,1,0,2017,Not Divided,FALSE,Roll Over,FALSE,FALSE
WATERLOO CORNER,2,0,2017,T-Junction,TRUE,Hit Fixed Object,FALSE,FALSE
LEWISTON,1,0,2017,Not Divided,FALSE,Hit Fixed Object,FALSE,FALSE
MILLICENT,2,0,2017,T-Junction,TRUE,Right Angle,FALSE,FALSE
PARAFIELD GARDENS,1,0,2017,Not Divided,FALSE,Other,FALSE,FALSE
WYNARKA,1,0,2017,Not Divided,TRUE,Roll Over,FALSE,FALSE
OAKLANDS PARK,1,0,2017,T-Junction,FALSE,Right Turn,FALSE,FALSE
MOUNT GAMBIER,1,0,2017,T-Junction,FALSE,Right Turn,FALSE,FALSE
HOPE FOREST,1,0,2017,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
HINDMARSH,2,0,2017,Divided Road,FALSE,Hit Fixed Object,TRUE,FALSE
OSBORNE,1,0,2017,Divided Road,TRUE,Rear End,FALSE,FALSE
LINCOLN GAP,1,0,2017,Not Divided,TRUE,Roll Over,FALSE,FALSE
BRIGHTON,1,0,2017,Divided Road,FALSE,Hit Fixed Object,FALSE,FALSE
ALDINGA BEACH,1,0,2017,Not Divided,FALSE,Hit Fixed Object,FALSE,TRUE
QUORN,1,0,2017,Cross Road,TRUE,Right Angle,FALSE,FALSE
GILLMAN,2,0,2017,Freeway,TRUE,Left Road - Out of Control,FALSE,FALSE
WEST BEACH,1,0,2017,Cross Road,FALSE,Hit Fixed Object,FALSE,FALSE
HAPPY VALLEY,1,0,2017,Not Divided,FALSE,Hit Fixed Object,FALSE,FALSE
KORUNYE,1,0,2017,Cross Road,TRUE,Right Angle,FALSE,FALSE
MYRTLE BANK,1,0,2017,Cross Road,FALSE,Hit Pedestrian,FALSE,FALSE
CAVAN,1,0,2017,Cross Road,TRUE,Right Angle,FALSE,FALSE
LEAWOOD GARDENS,1,0,2017,Not Divided,FALSE,Roll Over,FALSE,FALSE
SHEA-OAK LOG,1,0,2017,Divided Road,TRUE,Roll Over,FALSE,FALSE
KESWICK TERMINAL,1,0,2017,Not Divided,FALSE,Hit Object on Road,FALSE,FALSE
EDWARDSTOWN,1,0,2017,Not Divided,TRUE,Rear End,FALSE,FALSE
SENIOR,1,0,2017,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
LIPSON,1,0,2017,Not Divided,FALSE,Hit Fixed Object,FALSE,FALSE
ETADUNNA,1,0,2017,Not Divided,FALSE,Roll Over,TRUE,FALSE
VERDUN,2,0,2017,Freeway,TRUE,Hit Fixed Object,FALSE,FALSE
MOUNT CRAWFORD,1,0,2017,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
NORTON SUMMIT,1,0,2017,Not Divided,FALSE,Hit Fixed Object,FALSE,FALSE
SALISBURY,1,0,2017,Divided Road,TRUE,Rear End,FALSE,FALSE
THEBARTON,1,0,2017,Cross Road,FALSE,Right Angle,FALSE,FALSE
MONTEITH,1,0,2017,Not Divided,TRUE,Left Road - Out of Control,FALSE,FALSE
KANMANTOO,1,0,2017,Not Divided,TRUE,Head On,FALSE,FALSE
ELIZABETH EAST,2,0,2017,T-Junction,TRUE,Right Turn,FALSE,FALSE
KONGORONG,1,0,2017,Cross Road,TRUE,Right Angle,FALSE,FALSE
BINNUM,1,0,2017,Not Divided,FALSE,Hit Fixed Object,TRUE,FALSE
SUMMERTON,2,0,2017,Not Divided,TRUE,Roll Over,FALSE,FALSE
CALLINGTON,1,0,2017,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
SMITHFIELD,1,0,2017,Divided Road,TRUE,Side Swipe,FALSE,FALSE
NORA CREINA,1,0,2017,Not Divided,TRUE,Roll Over,FALSE,FALSE
KONGORONG,1,0,2017,Not Divided,FALSE,Roll Over,FALSE,FALSE
SALISBURY PLAIN,1,0,2017,Cross Road,TRUE,Side Swipe,FALSE,FALSE
TODMORDEN,1,0,2017,Not Divided,TRUE,Roll Over,FALSE,FALSE
ALDINGA,2,0,2017,T-Junction,TRUE,Head On,FALSE,FALSE
CALLANNA,1,0,2017,Not Divided,TRUE,Roll Over,FALSE,FALSE
ELIZABETH SOUTH,1,0,2017,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
CHERRY GARDENS,1,0,2017,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
HAPPY VALLEY,2,0,2017,T-Junction,FALSE,Right Angle,FALSE,FALSE
ELIZABETH EAST,1,0,2017,Not Divided,TRUE,Hit Fixed Object,FALSE,TRUE
MOUNT BARKER,1,0,2017,Freeway,TRUE,Rear End,FALSE,FALSE
PAYNEHAM,2,0,2017,Divided Road,TRUE,Rear End,FALSE,FALSE
NORTH ADELAIDE,1,0,2017,Not Divided,FALSE,Hit Pedestrian,FALSE,FALSE
ST MARYS,2,0,2017,Cross Road,TRUE,Right Turn,FALSE,FALSE
MEDINDIE GARDENS,1,0,2017,Not Divided,FALSE,Rear End,FALSE,FALSE
MOUNT GAMBIER,2,0,2017,T-Junction,TRUE,Rear End,FALSE,FALSE
MOUNT GAMBIER,1,0,2017,Not Divided,FALSE,Hit Pedestrian,FALSE,FALSE
PARA HILLS WEST,1,0,2017,Divided Road,TRUE,Side Swipe,FALSE,FALSE
CHERRY GARDENS,1,0,2017,Not Divided,TRUE,Head On,FALSE,FALSE
SOLOMONTOWN,1,0,2017,Cross Road,TRUE,Roll Over,FALSE,FALSE
MOUNT BARKER,2,0,2017,Cross Road,TRUE,Rear End,FALSE,FALSE
BURTON,3,0,2017,Not Divided,FALSE,Head On,FALSE,FALSE
HIGHLAND VALLEY,2,0,2017,Not Divided,FALSE,Head On,FALSE,FALSE
WOODVILLE PARK,1,0,2017,Cross Road,TRUE,Hit Pedestrian,FALSE,FALSE
LOBETHAL,1,0,2017,Cross Road,TRUE,Side Swipe,FALSE,FALSE
THE RANGE,1,0,2017,Cross Road,TRUE,Head On,FALSE,FALSE
COOMANDOOK,1,0,2017,Not Divided,FALSE,Roll Over,FALSE,FALSE
CUDLEE CREEK,1,0,2017,Not Divided,TRUE,Head On,FALSE,FALSE
RIVERGLEN,2,0,2017,Not Divided,FALSE,Head On,FALSE,FALSE
MCLAREN FLAT,1,0,2017,Cross Road,TRUE,Rear End,FALSE,FALSE
LYNDOCH,1,0,2017,Not Divided,TRUE,Hit Fixed Object,TRUE,FALSE
WESTERN FLAT,4,0,2017,Not Divided,FALSE,Hit Fixed Object,FALSE,FALSE
GILLMAN,2,0,2017,Cross Road,TRUE,Right Angle,FALSE,FALSE
SALISBURY,1,0,2017,T-Junction,TRUE,Hit Pedestrian,FALSE,FALSE
SEATON,2,0,2017,T-Junction,TRUE,Right Turn,FALSE,FALSE
GOLDEN GROVE,1,0,2017,Divided Road,TRUE,Side Swipe,FALSE,FALSE
SUTTONTOWN,1,0,2017,T-Junction,FALSE,Hit Pedestrian,FALSE,FALSE
EASTWOOD,1,0,2017,Divided Road,TRUE,Rear End,FALSE,FALSE
NOARLUNGA DOWNS,1,0,2017,Not Divided,TRUE,Hit Pedestrian,FALSE,FALSE
ABERFOYLE PARK,1,0,2017,T-Junction,FALSE,Hit Pedestrian,FALSE,FALSE
PLYMPTON,2,0,2017,Cross Road,FALSE,Right Angle,FALSE,FALSE
FARINA STATION,3,0,2017,Not Divided,TRUE,Roll Over,FALSE,FALSE
CLEVE,1,0,2017,Not Divided,FALSE,Roll Over,FALSE,FALSE
WANGARY,1,0,2017,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
WILLYAROO,2,0,2017,T-Junction,TRUE,Right Angle,FALSE,FALSE
FREELING,1,0,2017,Cross Road,FALSE,Roll Over,FALSE,FALSE
VICTOR HARBOR,1,0,2017,Cross Road,TRUE,Right Angle,FALSE,FALSE
UNDERDALE,1,0,2017,Pedestrian Crossing,FALSE,Hit Pedestrian,FALSE,FALSE
SMITHFIELD,2,0,2017,Divided Road,TRUE,Right Angle,FALSE,FALSE
HILLCREST,1,0,2017,T-Junction,TRUE,Rear End,FALSE,FALSE
KINGSTON SE,2,0,2017,Not Divided,TRUE,Side Swipe,FALSE,FALSE
PORT LINCOLN,1,0,2017,Not Divided,TRUE,Hit Pedestrian,FALSE,FALSE
FULHAM GARDENS,1,0,2017,Divided Road,TRUE,Rear End,FALSE,FALSE
STRATHALBYN,1,0,2017,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
MAGILL,1,0,2017,T-Junction,FALSE,Hit Fixed Object,FALSE,FALSE
COFFIN BAY,1,0,2017,Not Divided,TRUE,Roll Over,FALSE,FALSE
GLENELG NORTH,2,0,2017,Cross Road,TRUE,Rear End,FALSE,FALSE
SALISBURY PLAIN,1,0,2017,Cross Road,TRUE,Hit Fixed Object,FALSE,FALSE
ELIZABETH,1,0,2017,Divided Road,TRUE,Hit Pedestrian,FALSE,FALSE
HAZELWOOD PARK,1,0,2017,Not Divided,TRUE,Hit Parked Vehicle,FALSE,FALSE
SEACLIFF PARK,1,0,2017,Cross Road,TRUE,Right Angle,FALSE,FALSE
PORT LINCOLN,1,0,2017,Not Divided,TRUE,Hit Pedestrian,FALSE,FALSE
MACCLESFIELD,1,0,2017,Not Divided,TRUE,Roll Over,FALSE,FALSE
CALTOWIE,1,0,2017,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
SALISBURY,1,0,2017,T-Junction,FALSE,Roll Over,FALSE,FALSE
ADELAIDE,1,0,2017,Not Divided,FALSE,Hit Pedestrian,TRUE,FALSE
HAPPY VALLEY,1,0,2017,Cross Road,TRUE,Hit Fixed Object,FALSE,FALSE
GOMERSAL,1,0,2017,T-Junction,TRUE,Rear End,FALSE,FALSE
COONALPYN,2,0,2017,Not Divided,TRUE,Roll Over,FALSE,TRUE
SALISBURY SOUTH,1,0,2017,T-Junction,TRUE,Right Turn,FALSE,FALSE
ROSETOWN,2,0,2017,Not Divided,FALSE,Rear End,FALSE,FALSE
MOUNT GEORGE,2,0,2017,Freeway,FALSE,Hit Parked Vehicle,FALSE,FALSE
WINDSOR,1,0,2017,Divided Road,FALSE,Left Road - Out of Control,FALSE,FALSE
FARRELL FLAT,1,0,2017,Not Divided,FALSE,Hit Fixed Object,FALSE,FALSE
BLACKWOOD,1,0,2017,Multiple,TRUE,Right Angle,FALSE,FALSE
CAMPBELLTOWN,1,0,2017,Divided Road,FALSE,Roll Over,FALSE,FALSE
MACCLESFIELD,1,0,2017,Not Divided,TRUE,Head On,FALSE,FALSE
WERTALOONA,1,0,2017,Not Divided,TRUE,Hit Animal,FALSE,FALSE
SEMAPHORE PARK,1,0,2017,Divided Road,TRUE,Hit Parked Vehicle,FALSE,FALSE
EDINBURGH NORTH,1,0,2017,Not Divided,FALSE,Head On,FALSE,FALSE
STRATHALBYN,2,0,2017,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
ADELAIDE,1,0,2017,Cross Road,TRUE,Right Turn,FALSE,FALSE
LOVEDAY,2,0,2017,Not Divided,FALSE,Hit Fixed Object,TRUE,FALSE
ADELAIDE,1,0,2017,Not Divided,TRUE,Hit Pedestrian,FALSE,FALSE
JOSLIN,2,0,2017,Not Divided,FALSE,Side Swipe,FALSE,FALSE
BORDERTOWN,2,0,2017,Not Divided,TRUE,Head On,FALSE,FALSE
LEWISTON,1,0,2017,Not Divided,FALSE,Hit Fixed Object,FALSE,FALSE
ANGASTON,3,0,2017,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
WIRRAMINNA,2,0,2017,Not Divided,TRUE,Roll Over,FALSE,FALSE
NOARLUNGA DOWNS,1,0,2017,T-Junction,TRUE,Hit Fixed Object,FALSE,FALSE
MONARTO SOUTH,3,0,2017,Freeway,FALSE,Head On,FALSE,FALSE
KANGARILLA,1,0,2017,Not Divided,TRUE,Rear End,FALSE,FALSE
VICTOR HARBOR,3,0,2017,Cross Road,TRUE,Right Angle,FALSE,FALSE
GRANGE,1,0,2017,Not Divided,FALSE,Hit Pedestrian,FALSE,FALSE
HINDMARSH VALLEY,1,0,2017,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
COONALPYN,1,0,2017,Not Divided,FALSE,Head On,FALSE,FALSE
KAROONDA,1,0,2017,Not Divided,TRUE,Roll Over,FALSE,FALSE
MILLSWOOD,1,0,2017,Not Divided,TRUE,Hit Parked Vehicle,FALSE,FALSE
BELTANA,1,0,2017,Not Divided,TRUE,Hit Animal,FALSE,FALSE
NORTH ADELAIDE,1,0,2017,Not Divided,FALSE,Hit Pedestrian,TRUE,FALSE
ADELAIDE,1,0,2017,Divided Road,FALSE,Hit Fixed Object,FALSE,FALSE
HINKS,1,0,2017,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
KILBURN,1,0,2017,Divided Road,TRUE,Hit Pedestrian,FALSE,FALSE
YANKALILLA,2,0,2017,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
SEMAPHORE PARK,1,0,2017,Cross Road,TRUE,Side Swipe,TRUE,FALSE
HUNTFIELD HEIGHTS,2,0,2017,Cross Road,TRUE,Right Turn,FALSE,FALSE
TRANMERE,1,0,2017,Not Divided,TRUE,Hit Parked Vehicle,FALSE,FALSE
STEINFELD,1,0,2017,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
PLYMPTON,1,0,2017,Divided Road,FALSE,Hit Pedestrian,FALSE,FALSE
BURRA,1,0,2017,T-Junction,TRUE,Hit Fixed Object,FALSE,FALSE
PAISLEY,1,0,2017,Not Divided,FALSE,Head On,FALSE,FALSE
STURT,1,0,2017,T-Junction,TRUE,Right Angle,FALSE,FALSE
EASTWOOD,1,0,2017,Divided Road,TRUE,Rear End,FALSE,FALSE
SMITHFIELD,2,0,2017,T-Junction,TRUE,Rear End,FALSE,FALSE
CLARENCE GARDENS,1,0,2017,Rail Xing,TRUE,Other,FALSE,FALSE
MOUNT GAMBIER,1,0,2017,Not Divided,FALSE,Hit Fixed Object,FALSE,FALSE
PARAFIELD,3,0,2017,Cross Road,TRUE,Right Turn,FALSE,FALSE
BROADVIEW,2,0,2017,Not Divided,TRUE,Hit Parked Vehicle,FALSE,FALSE
PROSPECT,1,0,2017,T-Junction,TRUE,Hit Pedestrian,FALSE,FALSE
NORWOOD,1,0,2017,T-Junction,TRUE,Right Turn,FALSE,FALSE
BAGOT WELL,1,0,2017,Not Divided,TRUE,Roll Over,FALSE,FALSE
BLINMAN,1,0,2017,Not Divided,TRUE,Hit Animal,FALSE,FALSE
SOUTH PLYMPTON,1,0,2017,Rail Crossing,TRUE,Rear End,FALSE,FALSE
TAPEROO,1,0,2017,T-Junction,TRUE,Roll Over,FALSE,TRUE
MOUNT GAMBIER,1,0,2017,Cross Road,TRUE,Right Angle,FALSE,FALSE
KURRALTA PARK,1,0,2017,Not Divided,TRUE,Right Angle,FALSE,FALSE
HACKNEY,1,0,2017,Cross Road,FALSE,Right Angle,FALSE,FALSE
EYRE,1,0,2017,Cross Road,FALSE,Right Turn,FALSE,FALSE
REEVES PLAINS,1,0,2017,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
WOODSIDE,1,0,2017,Not Divided,TRUE,Hit Animal,FALSE,FALSE
STRUAN,1,0,2017,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
ROSE PARK,1,0,2017,Divided Road,TRUE,Rear End,FALSE,FALSE
STRATHALBYN,2,0,2017,Not Divided,TRUE,Roll Over,FALSE,FALSE
GUMERACHA,1,0,2017,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
RICHMOND,2,0,2017,Cross Road,TRUE,Right Angle,FALSE,FALSE
MEDINDIE,1,0,2017,Not Divided,TRUE,Hit Parked Vehicle,FALSE,FALSE
ELIZABETH,2,0,2017,Not Divided,TRUE,Right Angle,FALSE,FALSE
KINGSTON ON MURRAY,1,0,2017,Not Divided,TRUE,Roll Over,FALSE,FALSE
PARKSIDE,1,0,2017,Not Divided,FALSE,Side Swipe,FALSE,FALSE
CLEMENTS GAP,1,0,2017,Not Divided,FALSE,Hit Fixed Object,FALSE,TRUE
MOUNT SCHANK,2,0,2017,Not Divided,TRUE,Head On,FALSE,TRUE
GRANGE,1,0,2017,Divided Road,TRUE,Hit Fixed Object,TRUE,FALSE
LINCOLN GAP,1,0,2017,Not Divided,TRUE,Left Road - Out of Control,FALSE,FALSE
HINDMARSH VALLEY,1,0,2017,Not Divided,FALSE,Hit Fixed Object,TRUE,FALSE
VICTOR HARBOR,1,0,2017,Not Divided,TRUE,Hit Parked Vehicle,TRUE,FALSE
YARRAH,1,0,2017,Not Divided,TRUE,Roll Over,FALSE,FALSE
VALE PARK,1,0,2017,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
CHERRYVILLE,1,0,2017,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
GLADSTONE,1,0,2017,Not Divided,TRUE,Hit Fixed Object,TRUE,FALSE
BRIDGEWATER,2,0,2017,Not Divided,TRUE,Rear End,FALSE,FALSE
GREENOCK,2,0,2017,Divided Road,FALSE,Head On,FALSE,FALSE
STUART,2,0,2017,Not Divided,TRUE,Hit Animal,FALSE,FALSE
WORROLONG,2,0,2017,Not Divided,TRUE,Hit Fixed Object,TRUE,FALSE
MUNNO PARA,1,0,2017,Divided Road,TRUE,Rear End,FALSE,FALSE
STRATHALBYN,1,0,2017,Not Divided,FALSE,Hit Fixed Object,FALSE,FALSE
NORTH ADELAIDE,2,0,2017,Cross Road,TRUE,Hit Pedestrian,FALSE,FALSE
SALISBURY PLAIN,1,0,2017,Cross Road,TRUE,Rear End,FALSE,FALSE
RIVERTON,1,0,2017,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
MITCHELL PARK,1,0,2017,Pedestrian Crossing,FALSE,Hit Pedestrian,FALSE,FALSE
WALLAROO,1,0,2017,Not Divided,FALSE,Roll Over,TRUE,FALSE
NORTH ADELAIDE,1,0,2017,Cross Road,TRUE,Right Turn,FALSE,FALSE
SANDY CREEK,1,0,2017,Not Divided,FALSE,Roll Over,FALSE,FALSE
TERINGIE,1,0,2017,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
PAGES FLAT,1,0,2017,T-Junction,TRUE,Roll Over,FALSE,FALSE
BELLEVUE HEIGHTS,1,0,2017,T-Junction,TRUE,Rear End,FALSE,FALSE
MINGBOOL,1,0,2017,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
KUITPO COLONY,1,0,2017,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
BROOKLYN PARK,1,0,2017,T-Junction,TRUE,Hit Parked Vehicle,FALSE,FALSE
FORESTVILLE,1,0,2017,Rail Crossing,FALSE,Hit Pedestrian,FALSE,FALSE
WEST LAKES,1,0,2017,T-Junction,TRUE,Right Angle,FALSE,FALSE
WEST LAKES,1,0,2017,Divided Road,TRUE,Hit Pedestrian,FALSE,FALSE
POORAKA,1,0,2017,Divided Road,TRUE,Hit Fixed Object,FALSE,FALSE
BLEWITT SPRINGS,1,0,2017,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
WALKLEY HEIGHTS,2,0,2017,T-Junction,TRUE,Right Turn,FALSE,FALSE
WUDINNA,1,0,2017,Not Divided,TRUE,Roll Over,FALSE,FALSE
WOODSIDE,1,0,2017,Not Divided,TRUE,Head On,FALSE,FALSE
GLOBE DERBY PARK,1,0,2017,Not Divided,TRUE,Hit Fixed Object,TRUE,FALSE
CLARENCE GARDENS,1,0,2017,Divided Road,TRUE,Hit Fixed Object,FALSE,FALSE
WINGFIELD,1,0,2017,Not Divided,TRUE,Rear End,FALSE,TRUE
MONTACUTE,1,0,2017,Not Divided,FALSE,Hit Fixed Object,FALSE,FALSE
MCLAREN VALE,1,0,2017,Not Divided,TRUE,Hit Fixed Object,FALSE,TRUE
ADELAIDE,1,0,2017,Cross Road,TRUE,Right Angle,FALSE,FALSE
MANNUM,1,0,2017,Not Divided,FALSE,Roll Over,TRUE,FALSE
ARNO BAY,1,0,2017,Not Divided,FALSE,Roll Over,TRUE,FALSE
ALLENBY GARDENS,1,0,2017,Divided Road,TRUE,Hit Fixed Object,FALSE,FALSE
BEACHPORT,1,0,2017,Not Divided,TRUE,Left Road - Out of Control,FALSE,FALSE
CHERRY GARDENS,1,0,2017,Not Divided,TRUE,Hit Object on Road,FALSE,FALSE
CROMER,1,0,2017,Not Divided,TRUE,Roll Over,FALSE,FALSE
MOUNT GAMBIER,1,0,2017,T-Junction,FALSE,Right Turn,FALSE,FALSE
SOMERTON PARK,2,0,2017,Divided Road,TRUE,Head On,FALSE,FALSE
ROCKY CAMP,1,0,2017,Cross Road,TRUE,Rear End,FALSE,FALSE
LUCINDALE,1,0,2017,Not Divided,TRUE,Roll Over,FALSE,FALSE
ROYSTON PARK,1,0,2017,Cross Road,TRUE,Right Turn,FALSE,FALSE
PUNTABIE,2,0,2017,Not Divided,TRUE,Roll Over,FALSE,FALSE
PARAFIELD,3,0,2017,T-Junction,TRUE,Head On,FALSE,FALSE
BRIMBAGO,1,0,2017,Not Divided,TRUE,Roll Over,FALSE,FALSE
BLINMAN,1,0,2017,Not Divided,TRUE,Hit Animal,FALSE,FALSE
PADTHAWAY,1,0,2017,Not Divided,TRUE,Hit Animal,FALSE,FALSE
MENINGIE,2,0,2017,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
WHITE HILL,1,0,2017,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
VIRGINIA,2,0,2017,T-Junction,TRUE,Right Angle,FALSE,FALSE
KADINA,3,0,2017,Not Divided,TRUE,Head On,FALSE,FALSE
CHRISTIES BEACH,1,0,2017,Not Divided,FALSE,Hit Parked Vehicle,TRUE,FALSE
BURTON,1,0,2017,Not Divided,FALSE,Hit Fixed Object,FALSE,FALSE
YAHL,1,0,2017,Not Divided,FALSE,Hit Fixed Object,FALSE,TRUE
MINLATON,2,0,2017,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
TUSMORE,1,0,2017,T-Junction,TRUE,Right Angle,FALSE,FALSE
MANOORA,1,0,2017,Not Divided,TRUE,Hit Fixed Object,TRUE,FALSE
ADELAIDE,5,0,2017,Cross Road,TRUE,Hit Pedestrian,FALSE,FALSE
WHYALLA JENKINS,1,0,2017,Not Divided,TRUE,Hit Parked Vehicle,FALSE,FALSE
SOUTH PLYMPTON,1,0,2017,Cross Road,TRUE,Right Turn,FALSE,FALSE
TODMORDEN,1,0,2017,Not Divided,TRUE,Roll Over,FALSE,FALSE
PANORAMA,1,0,2017,T-Junction,TRUE,Roll Over,FALSE,FALSE
CLEARVIEW,1,0,2017,Cross Road,TRUE,Roll Over,TRUE,TRUE
